,example_idx,model,dataset,split,campaign_id,output_len,output_tokens,cutoff
47,47,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,5569,1261,False
48,48,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2066,486,False
49,49,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1550,352,False
50,50,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,4074,894,False
51,51,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,3240,745,False
52,52,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2538,588,False
53,53,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2924,677,False
54,54,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2605,600,False
55,55,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1695,376,False
56,56,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1977,435,False
57,57,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2309,510,False
58,58,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2113,478,False
59,59,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2311,500,False
60,60,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,4678,1027,False
61,61,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,16445,6702,False
62,62,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1770,394,False
63,63,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2244,527,False
64,64,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,7145,1653,False
65,65,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2796,620,False
66,66,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2511,561,False
67,67,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1876,410,False
68,68,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,3568,1214,False
69,69,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1961,436,False
70,70,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,3085,688,False
71,71,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,9522,2099,False
72,72,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2321,511,False
73,73,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1642,376,False
74,74,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1536,347,False
75,75,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,7891,1727,False
76,76,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2336,514,False
77,77,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1513,351,False
78,78,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,3065,740,False
79,79,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,4191,926,False
80,80,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2428,544,False
81,81,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1809,400,False
82,82,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1886,412,False
83,83,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,4328,969,False
84,84,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1997,439,False
85,85,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2760,622,False
86,86,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1942,464,False
87,87,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2251,494,False
88,88,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,3768,867,False
89,89,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2396,536,False
90,90,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,3334,772,False
91,91,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1605,363,False
92,92,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,4243,998,False
93,93,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2121,453,False
94,94,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2090,462,False
95,95,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,3001,688,False
96,96,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1708,377,False
97,97,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2974,668,False
98,98,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1623,372,False
99,99,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2170,752,False
100,100,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2244,522,False
101,101,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,3256,738,False
102,102,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,4182,983,False
103,103,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2253,521,False
104,104,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2160,492,False
105,105,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,9198,2207,False
106,106,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,4574,1005,False
107,107,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2293,513,False
108,108,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2064,461,False
109,109,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2079,470,False
110,110,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2071,473,False
111,111,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2273,507,False
112,112,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1925,431,False
113,113,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,3332,790,False
114,114,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2291,537,False
115,115,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2713,636,False
116,116,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2878,649,False
117,117,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2021,456,False
118,118,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,4210,882,False
119,119,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,4501,1015,False
120,120,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,3945,894,False
121,121,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,11413,2454,False
122,122,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,3087,698,False
123,123,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,3514,788,False
124,124,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2838,665,False
125,125,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1814,423,False
126,126,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,3655,797,False
127,127,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,6038,1363,False
128,128,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2102,482,False
129,129,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2196,475,False
130,130,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1782,416,False
131,131,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2154,485,False
132,132,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,5668,1319,False
133,133,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,5586,1222,False
134,134,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,7218,3154,False
135,135,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2620,603,False
136,136,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,7409,3202,False
137,137,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2647,585,False
138,138,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2874,665,False
139,139,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1551,370,False
140,140,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1639,372,False
141,141,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,3410,796,False
142,142,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1980,435,False
143,143,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1781,411,False
144,144,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1943,432,False
145,145,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2588,588,False
146,146,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,6578,1464,False
147,147,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,7440,1630,False
148,148,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,15332,6470,False
149,149,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2072,460,False
150,150,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2552,595,False
151,151,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2233,512,False
152,152,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2068,463,False
153,153,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,4274,1074,False
154,154,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,4783,1048,False
155,155,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,3185,740,False
156,156,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1866,411,False
157,157,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2208,502,False
158,158,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2034,443,False
159,159,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,9349,2015,False
160,160,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2707,623,False
161,161,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2556,600,False
162,162,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2158,456,False
163,163,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2038,469,False
164,164,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1563,360,False
165,165,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2654,610,False
166,166,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2190,491,False
167,167,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,3101,708,False
168,168,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2528,566,False
169,169,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,7307,3155,False
170,170,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1923,446,False
171,171,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2339,509,False
172,172,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,7660,3235,False
173,173,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,4031,914,False
174,174,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2460,530,False
175,175,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2541,562,False
176,176,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1453,326,False
177,177,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2018,441,False
178,178,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1956,429,False
179,179,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,4995,1108,False
180,180,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1738,388,False
181,181,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1683,396,False
182,182,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2443,564,False
183,183,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2219,535,False
184,184,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,3366,757,False
185,185,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1957,427,False
186,186,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2221,494,False
187,187,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2536,582,False
188,188,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,5617,1236,False
189,189,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,3088,689,False
190,190,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1746,396,False
191,191,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,4980,1097,False
192,192,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1579,359,False
193,193,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2225,473,False
194,194,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2090,449,False
195,195,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,7990,1778,False
196,196,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2274,499,False
197,197,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,3729,824,False
198,198,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,8078,3364,False
199,199,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1650,373,False
200,200,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2554,551,False
201,201,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,4098,908,False
202,202,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,3744,836,False
203,203,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2258,475,False
204,204,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,3428,787,False
205,205,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,6307,1387,False
206,206,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2411,520,False
207,207,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2651,609,False
208,208,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2032,443,False
209,209,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2209,510,False
210,210,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,3177,749,False
211,211,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,7349,3167,False
212,212,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2060,478,False
213,213,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1364,310,False
214,214,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,7574,3237,False
215,215,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1737,390,False
216,216,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2220,504,False
217,217,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1895,437,False
218,218,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1330,303,False
219,219,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,8336,1821,False
220,220,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2887,664,False
221,221,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2088,463,False
222,222,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2190,510,False
223,223,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2311,511,False
224,224,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,6397,1400,False
225,225,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2281,511,False
226,226,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,3515,783,False
227,227,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2126,451,False
228,228,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,5055,1056,False
229,229,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2108,469,False
230,230,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2092,490,False
231,231,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1512,334,False
232,232,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,7595,1642,False
233,233,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2355,534,False
234,234,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2193,506,False
235,235,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2224,512,False
236,236,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2372,507,False
237,237,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,4148,952,False
238,238,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1832,570,False
239,239,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1890,431,False
240,240,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,4185,955,False
241,241,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,4423,1070,False
242,242,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2921,656,False
243,243,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1669,373,False
244,244,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1589,360,False
245,245,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1693,378,False
246,246,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1911,423,False
247,247,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,3407,785,False
248,248,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1826,630,False
249,249,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1774,381,False
250,250,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1781,427,False
251,251,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1891,414,False
252,252,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,3416,786,False
253,253,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1726,386,False
254,254,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2518,593,False
255,255,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,1641,371,False
256,256,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-hybrid,2601,580,False
