,example_idx,model,dataset,split,campaign_id,output_len,output_tokens,cutoff
133,133,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,18855,5189,False
134,134,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,18676,4270,False
135,135,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,9207,2520,False
136,136,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,22808,6418,False
137,137,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,13011,3194,False
138,138,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,4430,1177,False
139,139,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,38954,11343,False
140,140,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,7688,1666,False
141,141,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,5313,1372,False
142,142,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,8557,2264,False
143,143,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,5301,1402,False
144,144,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,4181,1093,False
145,145,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,10408,3086,False
146,146,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,22699,5993,False
147,147,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,6662,1961,False
148,148,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,21175,6307,False
149,149,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,10056,2677,False
150,150,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,11841,2886,False
151,151,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,14486,3643,False
152,152,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,11050,3070,False
153,153,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,43941,11978,False
154,154,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,7719,2050,False
155,155,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,99428,28952,True
156,156,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,33866,8535,False
157,157,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,11241,2996,False
158,158,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,16950,4461,False
159,159,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,11040,3154,False
160,160,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,9432,2526,False
161,161,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,67690,18865,False
162,162,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,7246,1903,False
163,163,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,15754,4606,False
164,164,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,6233,1746,False
165,165,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,15134,4095,True
166,166,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,31711,8840,False
167,167,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,2783,732,False
168,168,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,10320,2933,False
169,169,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,9533,2382,False
170,170,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,22312,6178,False
171,171,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,3745,965,False
172,172,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,4870,1363,False
173,173,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,20216,5044,False
174,174,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,11676,3315,False
175,175,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,10707,2991,False
176,176,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,11806,3017,False
177,177,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,25986,7503,False
178,178,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,15555,4053,False
179,179,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,28309,7332,False
180,180,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,8586,2198,False
181,181,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,3334,906,False
182,182,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,25786,6712,False
183,183,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,8800,2282,False
184,184,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,4321,1139,False
185,185,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,14306,3529,False
186,186,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,50215,14629,False
187,187,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,6159,1528,False
188,188,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,28317,8277,False
189,189,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,4290,1061,False
190,190,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,7680,1970,False
191,191,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,21170,5485,False
192,192,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,31014,8406,False
193,193,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,1592,432,False
194,194,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,65844,18453,False
195,195,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,11201,2811,False
196,196,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,7033,1714,False
197,197,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,7639,2010,False
198,198,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,13529,3077,False
199,199,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,57939,16184,False
200,200,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,18937,4991,False
201,201,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,15680,4229,False
202,202,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,18502,5421,False
203,203,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,38666,10497,True
204,204,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,8083,2174,False
205,205,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,2325,498,False
206,206,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,4368,1225,False
207,207,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,2808,762,False
208,208,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,60947,14204,False
209,209,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,18102,4350,False
210,210,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,44114,12039,False
211,211,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,4982,1318,False
212,212,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,20026,5921,False
213,213,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,6199,1588,False
214,214,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,27876,7866,False
215,215,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,7637,2133,False
216,216,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,3635,952,False
217,217,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,17129,4529,True
218,218,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,11804,3473,False
219,219,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,9439,2324,False
220,220,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,31527,8307,True
221,221,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,16954,4624,False
222,222,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,8062,2086,False
223,223,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,6744,1678,False
224,224,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,7541,2126,False
225,225,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,44539,10745,False
226,226,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,13271,3397,False
227,227,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,91528,26053,False
228,228,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,9898,2508,False
229,229,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,7049,2137,False
230,230,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,35636,10016,False
231,231,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,23890,6436,False
232,232,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,4237,972,False
233,233,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,8301,2085,False
234,234,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,28226,7196,False
235,235,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,9895,2810,False
236,236,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,6360,1514,False
237,237,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,10071,2639,False
238,238,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,6785,1691,False
239,239,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,18449,5087,False
240,240,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,9314,2713,False
241,241,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,6015,1558,False
242,242,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,5950,1645,False
243,243,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,6383,1781,False
244,244,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,17552,4605,False
245,245,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,4977,1313,False
246,246,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,25894,7099,False
247,247,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,9357,3084,False
248,248,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,5073,1210,False
249,249,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,45972,12688,False
250,250,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,7708,1868,False
251,251,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,9513,2923,False
252,252,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,3009,770,False
253,253,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,2956,795,False
254,254,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,9748,2558,False
255,255,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,7829,2024,False
256,256,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,12073,3305,False
257,257,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,29072,7771,False
258,258,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,3329,808,False
259,259,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,15050,4520,False
260,260,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,4542,1154,False
261,261,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,16794,4625,False
262,262,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,7157,1852,False
263,263,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,9945,2557,False
264,264,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,5995,1387,False
265,265,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,14628,4247,False
266,266,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,19415,4975,False
267,267,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,10594,2944,False
268,268,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,19002,5553,False
269,269,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,7423,1959,False
270,270,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,5177,1419,False
271,271,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,6648,1609,False
272,272,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,2483,643,False
273,273,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,23034,6564,False
274,274,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,10700,2770,True
275,275,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,63468,18260,False
276,276,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,22508,6097,False
277,277,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,5430,1624,False
278,278,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,39644,10880,False
279,279,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,9369,2824,False
280,280,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,11290,2958,False
281,281,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,11558,3073,False
282,282,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,11759,2954,False
283,283,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,1631,356,False
284,284,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,3923,1072,False
285,285,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,24162,7097,False
286,286,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,14693,3908,False
287,287,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,13461,3180,False
288,288,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,12462,3379,False
289,289,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,16100,4273,False
290,290,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,5576,1525,False
291,291,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,37875,10647,False
292,292,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,6895,1913,False
293,293,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,7106,1604,False
294,294,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,2135,450,False
295,295,openai/gpt-oss-120b,time-series-exam,test,tse-coder-tag-th30k,38013,9891,False
