,example_idx,model,dataset,split,campaign_id,output_len,output_tokens,cutoff
29,29,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,47443,26043,False
30,30,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,10639,5892,False
31,31,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,32026,17832,False
32,32,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,26151,13195,False
33,33,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,37077,22213,False
34,34,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,33066,18119,False
35,35,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,25684,14792,False
36,36,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,38826,22822,False
37,37,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,33339,18273,False
38,38,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,26427,14949,False
39,39,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,30755,18179,False
40,40,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,32336,19111,False
41,41,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,33324,19803,False
42,42,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,25004,14675,False
43,43,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,26753,15270,False
44,44,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,25566,14886,False
45,45,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,31133,19358,False
46,46,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,15939,8218,False
47,47,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,39312,23001,False
48,48,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,11580,6413,False
49,49,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,33474,19966,False
50,50,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,24274,14056,False
51,51,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,34105,20340,False
52,52,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,25595,14754,False
53,53,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,19926,12008,False
54,54,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,25665,15053,False
55,55,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,34491,21092,False
56,56,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,26218,15218,False
57,57,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,11080,5921,False
58,58,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,14808,7767,False
59,59,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,24756,13316,False
60,60,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,28720,18157,False
61,61,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,37451,21162,False
62,62,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,36225,19521,False
63,63,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,25131,14145,False
64,64,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,46171,23570,False
65,65,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,30655,17726,False
66,66,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,11082,6304,False
67,67,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,44210,24627,False
68,68,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,19244,11533,False
69,69,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,23867,13946,False
70,70,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,26516,13779,False
71,71,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,19249,10994,False
72,72,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,1860,618,False
73,73,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,13733,7097,False
74,74,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,18323,9956,False
75,75,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,30762,19557,False
76,76,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,20058,11028,False
77,77,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,14895,7777,False
78,78,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,27469,16514,False
79,79,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,40772,23020,False
80,80,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,16343,9021,False
81,81,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,29102,15898,False
82,82,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,39260,23901,False
83,83,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,32510,18801,False
84,84,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,24087,13801,False
85,85,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,21436,12594,False
86,86,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,27239,16326,False
87,87,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,13054,7348,False
88,88,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,23376,12532,False
89,89,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,20258,10985,False
90,90,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,11333,6604,False
91,91,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,28902,18040,False
92,92,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,26737,16163,False
93,93,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,30087,17225,False
94,94,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,9837,5160,False
95,95,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,29917,16660,False
96,96,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,16319,8458,False
97,97,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,19980,11623,False
98,98,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,24301,14439,False
99,99,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,11161,6113,False
100,100,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,52492,30036,True
101,101,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,28747,17527,False
102,102,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,11537,6055,False
103,103,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,12807,7009,False
104,104,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,34984,20225,False
105,105,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,20360,11674,False
106,106,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,13838,7143,False
107,107,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,23631,13778,False
108,108,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,35608,20800,False
109,109,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,29695,17348,False
110,110,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,27658,16031,False
111,111,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,27548,15133,False
112,112,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,29063,16500,False
113,113,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,17005,8985,False
114,114,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,30018,17371,False
115,115,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,13690,7551,False
116,116,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,38832,22295,False
117,117,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,13093,7064,False
118,118,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,29843,17017,False
119,119,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,41921,23594,False
120,120,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,28596,15876,False
121,121,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,14540,7879,False
122,122,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,35592,21677,False
123,123,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,50681,30041,True
124,124,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,31779,16810,False
125,125,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,54708,30047,True
126,126,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,50098,27918,False
127,127,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,42787,24511,False
128,128,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,26014,14830,False
129,129,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,46181,28135,False
130,130,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,4214,1841,False
131,131,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,16649,8376,False
132,132,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,27097,16303,False
133,133,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,32878,19407,False
134,134,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,33315,20587,False
135,135,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,22927,13424,False
136,136,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,35684,22001,False
137,137,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,37741,22313,False
138,138,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,21977,13455,False
139,139,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,11916,6464,False
140,140,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,26280,15676,False
141,141,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,1350,308,False
142,142,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,12424,5603,False
143,143,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,36360,20699,False
144,144,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,35556,21339,False
145,145,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,30112,17226,False
146,146,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,21770,11489,False
147,147,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,32850,18979,False
148,148,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,39316,22893,False
149,149,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,45892,23113,False
150,150,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,10035,5358,False
151,151,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,13178,7429,False
152,152,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,20994,11378,False
153,153,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,14887,7982,False
154,154,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,40542,24222,False
155,155,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,37233,22362,False
156,156,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,32373,18909,False
157,157,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,32600,19317,False
158,158,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,11782,6699,False
159,159,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,19445,10402,False
160,160,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,14250,8082,False
161,161,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,44186,25185,False
162,162,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,24942,16380,False
163,163,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,16781,8532,False
164,164,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,37456,18936,False
165,165,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,24273,13991,False
166,166,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,36789,20690,False
167,167,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,24304,14176,False
168,168,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,12633,6306,False
169,169,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,35521,22432,False
170,170,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,32611,18666,False
171,171,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,35662,18420,False
172,172,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,41434,24347,False
173,173,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,24178,14304,False
174,174,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,36416,22598,False
175,175,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,28072,15326,False
176,176,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,583,148,False
177,177,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,31030,18131,False
178,178,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,36716,19740,False
179,179,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,13160,7230,False
180,180,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,28872,17208,False
181,181,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,22836,13967,False
182,182,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,33341,19896,False
183,183,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,31890,19137,False
184,184,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,35760,22635,False
185,185,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,37025,21749,False
186,186,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,22831,12835,False
187,187,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,12077,7185,False
188,188,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,19039,10971,False
189,189,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,15048,8179,False
190,190,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,23457,13856,False
191,191,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,26685,14816,False
192,192,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,18759,11776,False
193,193,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,33052,19198,False
194,194,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,47045,27945,False
195,195,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,28620,16701,False
196,196,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,27237,13697,False
197,197,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,29593,17625,False
198,198,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,31892,19527,False
199,199,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,17216,9609,False
200,200,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,24667,15270,False
201,201,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,32117,18817,False
202,202,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,9486,5463,False
203,203,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,21862,11520,False
204,204,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,27735,17062,False
205,205,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,14201,7990,False
206,206,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,24132,14472,False
207,207,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,14439,7075,False
208,208,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,22246,13384,False
209,209,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,33962,18637,False
210,210,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,36663,22733,False
211,211,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,4284,2286,False
212,212,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,24086,13407,False
213,213,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,23210,13597,False
214,214,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,37396,22229,False
215,215,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,23560,13317,False
216,216,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,12024,6663,False
217,217,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,29228,18252,False
218,218,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,15348,8227,False
219,219,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,14805,7914,False
220,220,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,31913,18631,False
221,221,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,24585,14239,False
222,222,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,31442,17134,False
223,223,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,28968,15696,False
224,224,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,14515,7607,False
225,225,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,15296,8515,False
226,226,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,20515,12051,False
227,227,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,30799,18674,False
228,228,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,14413,7324,False
229,229,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,23516,14563,False
230,230,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,13938,7200,False
231,231,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,20446,11323,False
232,232,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,13980,7388,False
233,233,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,23402,14183,False
234,234,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,26304,15667,False
235,235,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,25379,14980,False
236,236,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,26112,15772,False
237,237,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,24331,14168,False
238,238,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,16465,8892,False
239,239,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,13050,6932,False
240,240,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,23413,13446,False
241,241,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,42666,24253,False
242,242,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,31854,19201,False
243,243,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,29878,17748,False
244,244,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,28172,16029,False
245,245,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,14442,7714,False
246,246,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,10822,5931,False
247,247,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,17295,9078,False
248,248,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,13943,8026,False
249,249,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,27337,15542,False
250,250,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,21252,12799,False
251,251,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,45778,27351,False
252,252,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,9678,5290,False
253,253,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,42311,20943,False
254,254,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,40168,23422,False
255,255,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,24132,14187,False
256,256,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,15443,8197,False
257,257,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,32485,19811,False
258,258,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,17984,11001,False
259,259,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,25991,15798,False
260,260,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,24766,15708,False
261,261,openai/gpt-oss-120b,time-series-feature-understanding,test,tsfu-gpt-oss-direct,17941,9546,False
