,example_idx,model,dataset,split,campaign_id,output_len,output_tokens,cutoff
47,47,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,45100,19339,False
48,48,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,48330,23330,False
49,49,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,48209,21436,False
50,50,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,43135,15465,False
51,51,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,30127,8013,False
52,52,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,20762,7592,False
53,53,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,35026,14005,False
54,54,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,40768,15538,False
55,55,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,30327,13397,False
56,56,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,24691,13141,False
57,57,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,23163,5887,False
58,58,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,40776,18924,False
59,59,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,48520,26243,False
60,60,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,9815,2353,False
61,61,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,13759,3536,False
62,62,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,41845,20008,False
63,63,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,11079,2677,False
64,64,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,21776,11035,False
65,65,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,43507,20455,False
66,66,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,37298,10224,False
67,67,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,16811,5041,False
68,68,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,52117,33930,False
69,69,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,25246,6409,False
70,70,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,106156,25715,False
71,71,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,13474,3564,False
72,72,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,39582,16435,False
73,73,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,114128,31914,False
74,74,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,134637,44556,False
75,75,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,23032,10998,False
76,76,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,34444,12780,False
77,77,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,20576,5779,False
78,78,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,20954,5337,False
79,79,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,24150,10445,False
80,80,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,9496,2312,False
81,81,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,49938,15106,False
82,82,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,100814,30895,False
83,83,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,74977,18850,False
84,84,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,45132,15898,False
85,85,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,34802,10514,False
86,86,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,25595,6505,False
87,87,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,13083,3317,False
88,88,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,71532,19772,False
89,89,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,35295,9980,False
90,90,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,13453,4625,False
91,91,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,43945,22908,False
92,92,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,18627,5456,False
93,93,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,31064,7838,False
94,94,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,29650,12033,False
95,95,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,24273,7958,False
96,96,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,42371,26193,False
97,97,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,91977,24078,False
98,98,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,62454,28843,False
99,99,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,17697,9322,False
100,100,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,23524,6076,False
101,101,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,26004,6977,False
102,102,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,55824,28465,False
103,103,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,11246,3065,False
104,104,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,21221,10305,False
105,105,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,10781,2712,False
106,106,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,17683,4861,False
107,107,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,10582,2732,False
108,108,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,58495,19974,False
109,109,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,33013,7960,False
110,110,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,22707,10401,False
111,111,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,29382,7862,False
112,112,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,38683,16429,False
113,113,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,29814,15283,False
114,114,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,55559,15529,False
115,115,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,25878,7682,False
116,116,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,37331,14430,False
117,117,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,40973,16728,False
118,118,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,52490,19454,False
119,119,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,57459,15148,False
120,120,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,39703,10462,False
121,121,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,58332,50004,False
122,122,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,27778,12535,False
123,123,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,137136,36592,False
124,124,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,25040,11092,False
125,125,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,22691,10726,False
126,126,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,35782,8656,False
127,127,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,28982,11504,False
128,128,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,130742,92580,True
129,129,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,45391,17135,False
130,130,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,110602,34219,False
131,131,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,20814,9636,False
132,132,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,29126,13352,False
133,133,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,34755,12565,False
134,134,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,42104,19525,False
135,135,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,32682,12952,False
136,136,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,66393,22240,False
137,137,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,37571,11117,False
138,138,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,26856,6930,False
139,139,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,47109,15863,False
140,140,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,62004,32474,False
141,141,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,16855,4435,False
142,142,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,93565,24218,False
143,143,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,4896,1176,False
144,144,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,42547,10822,False
145,145,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,29121,14299,False
146,146,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,39645,19023,False
147,147,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,74036,20709,False
148,148,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,32208,10233,False
149,149,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,31874,17544,False
150,150,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,93883,24793,False
151,151,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,52264,19110,False
152,152,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,31251,10018,False
153,153,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,215892,177561,True
154,154,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,88835,66820,False
155,155,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,33874,8528,False
156,156,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,11974,3063,False
157,157,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,122976,99707,True
158,158,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,38317,21422,False
159,159,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,57617,14479,False
160,160,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,27752,7741,False
161,161,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,22364,11068,False
162,162,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,124617,40812,False
163,163,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,23392,6059,False
164,164,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,49086,13881,False
165,165,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,26804,11884,False
166,166,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,36879,9465,False
167,167,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,13699,3612,False
168,168,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,36100,18606,False
169,169,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,30668,7845,False
170,170,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,51196,25751,False
171,171,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,23939,11327,False
172,172,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,20719,5063,False
173,173,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,30551,7427,False
174,174,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,30039,13546,False
175,175,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,25188,10991,False
176,176,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,29586,13431,False
177,177,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,51982,22212,False
178,178,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,18276,4538,False
179,179,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,74857,45908,False
180,180,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,48476,20865,False
181,181,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,20150,10162,False
182,182,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,70898,21568,False
183,183,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,75248,18650,False
184,184,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,18196,9183,False
185,185,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,21713,5444,False
186,186,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,17395,10753,False
187,187,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,21044,10706,False
188,188,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,32262,10796,False
189,189,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,87526,22884,False
190,190,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,44234,19630,False
191,191,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,32088,9032,False
192,192,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,48217,16273,False
193,193,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,11676,3188,False
194,194,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,186323,105854,True
195,195,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,31684,13654,False
196,196,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,31823,7343,False
197,197,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,158484,44016,False
198,198,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,14913,3919,False
199,199,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,27444,12092,False
200,200,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,31466,15395,False
201,201,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,28285,12653,False
202,202,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,29531,7205,False
203,203,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,32906,16299,False
204,204,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,22168,5825,False
205,205,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,23099,5774,False
206,206,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,38235,15136,False
207,207,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,104558,28898,False
208,208,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,20532,5601,False
209,209,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,43220,15280,False
210,210,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,108685,80267,False
211,211,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,7943,1921,False
212,212,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,37387,9895,False
213,213,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,80322,20176,False
214,214,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,23825,10557,False
215,215,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,21120,7421,False
216,216,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,27483,12130,False
217,217,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,5598,1428,False
218,218,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,21320,5944,False
219,219,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,16708,4075,False
220,220,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,66586,20784,False
221,221,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,32577,14435,False
222,222,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,38067,13513,False
223,223,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,99474,29225,False
224,224,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,30797,17155,False
225,225,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,26756,6910,False
226,226,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,32263,8325,False
227,227,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,123216,33586,False
228,228,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,48404,13751,False
229,229,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,24399,7573,False
230,230,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,242350,190239,True
231,231,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,21241,6014,False
232,232,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,43223,11141,False
233,233,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,35144,13827,False
234,234,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,25223,5932,False
235,235,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,41181,10745,False
236,236,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,45984,10758,False
237,237,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,10607,2960,False
238,238,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,32521,13122,False
239,239,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,24753,6864,False
240,240,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,89949,54872,False
241,241,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,14946,3873,False
242,242,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,23091,6642,False
243,243,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,55998,39287,False
244,244,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,20237,5032,False
245,245,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,19128,5353,False
246,246,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,82625,26232,False
247,247,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,25890,7631,False
248,248,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,8403,2146,False
249,249,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,28494,11012,False
250,250,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,25141,13115,False
251,251,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,22277,9343,False
252,252,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,13467,4293,False
253,253,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,76962,21064,False
254,254,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,58873,25016,False
255,255,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,109640,27743,False
256,256,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,30402,12784,False
257,257,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,56207,18495,False
258,258,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,72668,19185,False
259,259,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,63510,15965,False
260,260,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,100942,25631,False
261,261,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,34829,18531,False
262,262,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,27186,9859,False
263,263,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,12812,3374,False
264,264,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,7694,1959,False
265,265,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,16982,5879,False
266,266,qwen3-next,time-series-exam,test,tse-hybrid-tag-th30k-qwen-next-cot,106089,29470,False
