,example_idx,model,dataset,split,campaign_id,output_len,output_tokens,cutoff
21,21,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,71248,19512,False
22,22,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,15319,4635,False
23,23,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,150517,38071,False
24,24,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,15652,3872,False
25,25,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,132908,33513,False
26,26,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,16933,4126,False
27,27,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,37401,9399,False
28,28,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,20383,5266,False
29,29,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,71694,17945,False
30,30,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,16309,4002,False
31,31,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,34652,8589,False
32,32,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,6811,1423,False
33,33,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,21223,5072,False
34,34,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,11207,2353,False
35,35,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,17539,4473,False
36,36,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,12054,3394,False
37,37,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,242915,61695,False
38,38,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,119781,31062,False
39,39,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,22332,5959,False
40,40,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,99179,25542,False
41,41,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,21367,5913,False
42,42,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,15879,3841,False
43,43,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,25642,6738,False
44,44,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,409524,104527,True
45,45,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,71975,19618,False
46,46,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,33441,8090,False
47,47,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,46781,12404,False
48,48,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,88229,22457,False
49,49,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,16017,3535,False
50,50,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,36070,8539,False
51,51,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,178751,47115,False
52,52,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,155207,41480,False
53,53,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,23424,5719,False
54,54,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,21332,5482,False
55,55,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,30242,7604,False
56,56,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,33891,8220,False
57,57,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,24033,5783,False
58,58,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,16146,4477,False
59,59,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,161431,42849,False
60,60,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,16558,4039,False
61,61,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,99118,25326,False
62,62,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,53511,13796,False
63,63,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,15336,3650,False
64,64,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,20060,5197,False
65,65,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,45241,10164,False
66,66,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,191030,53500,False
67,67,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,33692,8023,False
68,68,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,21875,5156,False
69,69,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,17037,4160,False
70,70,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,30474,7229,False
71,71,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,67031,16380,False
72,72,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,24523,5634,False
73,73,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,24297,6046,False
74,74,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,23486,5479,False
75,75,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,21411,5533,False
76,76,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,49586,11004,False
77,77,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,133830,34243,False
78,78,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,16072,3827,False
79,79,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,40886,9675,False
80,80,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,15720,3782,False
81,81,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,48190,14167,False
82,82,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,18969,4439,False
83,83,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,134985,33761,False
84,84,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,51696,13609,False
85,85,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,24906,5658,False
86,86,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,33967,9077,False
87,87,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,18776,4471,False
88,88,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,45900,11513,False
89,89,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,38627,9938,False
90,90,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,65570,17428,False
91,91,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,11820,2535,False
92,92,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,18915,4970,False
93,93,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,26819,6237,False
94,94,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,33828,8004,False
95,95,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,13465,3398,False
96,96,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,16635,3913,False
97,97,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,205615,63861,False
98,98,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,23926,5666,False
99,99,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,23133,5675,False
100,100,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,37994,9376,False
101,101,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,20021,4961,False
102,102,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,64158,16137,False
103,103,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,18297,4227,False
104,104,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,16323,4107,False
105,105,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,14122,3470,False
106,106,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,137152,35777,False
107,107,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,14071,3547,False
108,108,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,63530,14903,False
109,109,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,39561,9400,False
110,110,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,21146,4994,False
111,111,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,20476,4923,False
112,112,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,30742,7565,False
113,113,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,80242,20565,False
114,114,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,35876,9637,False
115,115,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,171242,45570,False
116,116,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,33644,8889,False
117,117,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,21298,4850,False
118,118,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,43302,11867,False
119,119,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,94973,24601,False
120,120,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,69223,17514,False
121,121,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,29149,7143,False
122,122,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,34723,9527,False
123,123,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,42711,10692,False
124,124,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,24844,6115,False
125,125,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,14733,3602,False
126,126,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,52337,12646,False
127,127,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,187744,48952,False
128,128,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,21570,5494,False
129,129,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,128118,31555,False
130,130,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,13693,3621,False
131,131,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,25909,6077,False
132,132,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,24000,6130,False
133,133,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,34475,8006,False
134,134,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,21197,4434,False
135,135,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,62006,15727,False
136,136,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,80378,21985,False
137,137,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,21993,6199,False
138,138,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,19685,4939,False
139,139,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,41040,10402,False
140,140,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,49577,11620,False
141,141,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,18408,4770,False
142,142,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,17880,4460,False
143,143,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,105161,27665,False
144,144,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,50906,13073,False
145,145,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,12116,3240,False
146,146,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,15299,3627,False
147,147,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,48076,14369,False
148,148,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,58699,16855,False
149,149,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,32607,8349,False
150,150,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,113881,28434,False
151,151,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,26419,7215,False
152,152,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,17093,4036,False
153,153,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,43255,10355,False
154,154,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,14587,3333,False
155,155,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,89896,22538,False
156,156,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,17109,3665,False
157,157,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,53448,13381,False
158,158,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,121318,29545,False
159,159,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,66829,15300,False
160,160,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,14173,3484,False
161,161,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,30227,7428,False
162,162,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,21765,5402,False
163,163,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,175625,49170,False
164,164,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,35190,8796,False
165,165,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,33978,8455,False
166,166,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,26055,6781,False
167,167,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,14333,3684,False
168,168,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,24710,5950,False
169,169,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,22267,5372,False
170,170,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,28823,6002,False
171,171,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,77581,20158,False
172,172,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,12987,3212,False
173,173,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,33194,7161,False
174,174,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,20397,4982,False
175,175,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,35997,8360,False
176,176,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,83442,20644,False
177,177,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,46170,11715,False
178,178,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,163360,41665,False
179,179,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,19806,4445,False
180,180,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,23100,5325,False
181,181,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,163062,42055,False
182,182,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,25452,5755,False
183,183,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,25926,6544,False
184,184,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,37494,9572,False
185,185,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,25715,6057,False
186,186,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,42765,10726,False
187,187,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,28711,6792,False
188,188,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,52463,14641,False
189,189,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,106774,26552,False
190,190,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,34774,7937,False
191,191,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,45362,10672,False
192,192,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,83302,18009,False
193,193,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,91130,22864,False
194,194,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,160221,41993,False
195,195,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,20875,5299,False
196,196,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,20310,4600,False
197,197,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,70726,18466,False
198,198,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,163128,42208,False
199,199,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,28574,6900,False
200,200,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,117315,29973,False
201,201,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,158706,40990,False
202,202,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,10454,2194,False
203,203,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,35167,8514,False
204,204,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,26947,6684,False
205,205,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,11976,2553,False
206,206,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,26365,7340,False
207,207,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,10309,2633,False
208,208,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,23699,6699,False
209,209,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,8241,1734,False
210,210,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,128031,32983,False
211,211,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,31221,7746,False
212,212,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,22674,5315,False
213,213,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,30304,7615,False
214,214,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,42035,10411,False
215,215,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,29518,7247,False
216,216,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,18549,4746,False
217,217,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,158986,39799,False
218,218,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,54753,14326,False
219,219,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,16517,4053,False
220,220,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,29374,6909,False
221,221,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,31532,7886,False
222,222,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,23751,5427,False
223,223,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,26644,6479,False
224,224,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,19827,4605,False
225,225,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,18997,4468,False
226,226,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,21210,5196,False
227,227,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,41922,11547,False
228,228,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,38871,9407,False
229,229,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,25697,7687,False
230,230,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,48956,12583,False
231,231,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,26053,6416,False
232,232,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,16487,3956,False
233,233,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,38308,10355,False
234,234,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,6718,1434,False
235,235,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,29886,8270,False
236,236,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,29921,7199,False
237,237,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,43744,11374,False
238,238,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,21396,4962,False
239,239,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,48739,12500,False
240,240,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,62011,18500,False
241,241,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,14716,3515,False
242,242,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,466583,120861,True
243,243,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,89908,23571,False
244,244,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,138216,34273,False
245,245,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,450923,120145,True
246,246,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,29891,7088,False
247,247,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,23870,7172,False
248,248,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,57621,14725,False
249,249,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,43618,10350,False
250,250,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,24500,5669,False
251,251,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,16700,4378,False
252,252,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,42470,11062,False
253,253,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,103260,29028,False
254,254,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,15057,3122,False
255,255,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,17416,4051,False
256,256,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,54305,14374,False
257,257,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,25983,6722,False
258,258,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,90437,22744,False
259,259,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,57005,14379,False
260,260,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,15906,3968,False
261,261,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,179334,50335,False
262,262,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,16357,4361,False
263,263,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,17850,4140,False
264,264,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,15247,3732,False
265,265,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,49023,12888,False
266,266,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,108675,28165,False
267,267,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,30691,7505,False
268,268,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,158963,42623,False
269,269,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,503587,123674,True
270,270,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,28226,6579,False
271,271,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,25284,6259,False
272,272,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,14500,3827,False
273,273,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,51198,12891,False
274,274,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,22894,5538,False
275,275,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,13459,2864,False
276,276,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,77074,20164,False
277,277,qwen3-next,time-series-exam,test,tse-coder-tag-qwen-next-th82k-cot,61403,16735,False
