,example_idx,model,dataset,split,campaign_id,output_len,output_tokens,cutoff
220,220,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,26816,6402,False
221,221,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,28574,7610,False
222,222,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,21992,4995,False
223,223,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,25768,5909,False
224,224,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,20304,4831,False
225,225,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,21067,4860,False
226,226,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,25542,6137,False
227,227,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,30181,7536,False
228,228,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,20667,4603,False
229,229,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,19686,5718,False
230,230,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,97715,24800,False
231,231,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,35736,8977,False
232,232,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,17607,4434,False
233,233,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,43846,11642,False
234,234,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,15430,3615,False
235,235,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,32822,9182,False
236,236,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,22441,5310,False
237,237,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,25352,6485,False
238,238,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,39012,9397,False
239,239,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,26176,6718,False
240,240,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,48152,13534,False
241,241,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,17732,4265,False
242,242,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,34651,8745,False
243,243,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,24055,6415,False
244,244,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,33208,7341,False
245,245,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,17742,4678,False
246,246,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,30926,7616,False
247,247,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,14377,4482,False
248,248,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,63478,16585,False
249,249,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,42306,9933,False
250,250,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,17897,3885,False
251,251,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,17203,4716,False
252,252,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,141214,37316,False
253,253,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,127940,35755,False
254,254,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,42043,10112,False
255,255,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,21203,5031,False
256,256,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,50786,13303,False
257,257,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,97351,24543,False
258,258,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,19092,4571,False
259,259,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,64994,15701,False
260,260,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,18467,4590,False
261,261,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,109831,27717,False
262,262,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,25788,6528,False
263,263,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,27676,6601,False
264,264,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,22964,5409,False
265,265,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,24333,6078,False
266,266,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,144275,39145,False
267,267,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,29716,7221,False
268,268,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,44655,12640,False
269,269,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,16829,4146,False
270,270,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,18518,4253,False
271,271,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,14129,3672,False
272,272,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,20413,5193,False
273,273,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,39023,8780,False
274,274,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,23612,5421,False
275,275,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,16621,3542,False
276,276,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,53053,12674,False
277,277,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,51010,13137,False
278,278,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,45630,10681,False
279,279,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,16481,4790,False
280,280,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,35711,7892,False
281,281,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,39440,9799,False
282,282,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,22072,5320,False
283,283,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,12964,2692,False
284,284,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,146271,40338,False
285,285,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,30363,6975,False
286,286,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,16702,3956,False
287,287,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,24734,5571,False
288,288,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,25230,5928,False
289,289,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,39936,10719,False
290,290,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,25677,6445,False
291,291,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,29894,6947,False
292,292,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,25131,6323,False
293,293,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,146038,39162,False
294,294,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,16717,3667,False
295,295,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,11406,2563,False
296,296,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,49661,13637,False
297,297,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,109690,27238,False
298,298,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,22751,5365,False
299,299,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,40517,9429,False
300,300,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,55789,13408,False
301,301,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,15951,3481,False
302,302,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,29111,7324,False
303,303,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,30352,7336,False
304,304,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,20448,5211,False
305,305,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,20769,4731,False
306,306,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,159931,38956,False
307,307,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,41543,10982,False
308,308,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,48476,13266,False
309,309,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,29844,7938,False
310,310,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,34945,8495,False
311,311,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,25825,6289,False
312,312,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,104862,27007,False
313,313,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,46003,12505,False
314,314,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,121140,30229,False
315,315,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,22379,5518,False
316,316,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,27796,7096,False
317,317,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,19494,4575,False
318,318,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,35409,8921,False
319,319,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,123528,31047,False
320,320,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,20635,4821,False
321,321,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,15778,3824,False
322,322,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,16967,4134,False
323,323,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,27175,6869,False
324,324,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,22706,5369,False
325,325,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,25476,5893,False
326,326,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,21730,5753,False
327,327,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,65134,15819,False
328,328,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,149617,38680,False
329,329,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,32574,8222,False
330,330,qwen3-next,time-series-exam,test,tse-qwen-coder-fixed,74620,18484,False
