,example_idx,model,dataset,split,campaign_id,output_len,output_tokens,cutoff
31,31,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,11369,6383,False
32,32,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,1536,320,False
33,33,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,15915,8222,False
34,34,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,23869,10680,False
35,35,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,11151,6228,False
36,36,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,10617,6334,False
37,37,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,3277,880,False
38,38,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,63865,30013,True
39,39,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,33839,21475,False
40,40,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,2646,617,False
41,41,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,53849,30013,True
42,42,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,1437,338,False
43,43,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,42530,30012,True
44,44,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,16628,8005,False
45,45,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,57555,30022,True
46,46,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,2884,803,False
47,47,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,26772,17428,False
48,48,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,29253,13566,False
49,49,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,3394,1123,False
50,50,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,19788,11847,False
51,51,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,25412,13551,False
52,52,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,10290,6136,False
53,53,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,17851,7917,False
54,54,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,49701,18539,False
55,55,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,17407,9744,False
56,56,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,9516,4066,False
57,57,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,24052,12696,False
58,58,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,1529,434,False
59,59,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,15474,6862,False
60,60,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,1363,467,False
61,61,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,1402,320,False
62,62,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,14107,7292,False
63,63,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,2554,558,False
64,64,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,1505,367,False
65,65,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,3365,690,False
66,66,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,43480,30013,True
67,67,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,1488,381,False
68,68,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,24785,14592,False
69,69,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,12320,6249,False
70,70,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,3167,650,False
71,71,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,2074,459,False
72,72,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,2136,510,False
73,73,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,2994,697,False
74,74,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,58744,28137,False
75,75,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,19694,12118,False
76,76,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,2767,650,False
77,77,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,31562,19034,False
78,78,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,4643,1151,False
79,79,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,9098,5834,False
80,80,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,2355,511,False
81,81,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,33539,22296,False
82,82,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,24879,12936,False
83,83,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,775,231,False
84,84,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,46240,30020,True
85,85,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,19705,10626,False
86,86,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,50831,26822,False
87,87,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,2042,469,False
88,88,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,44646,30022,True
89,89,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,15140,10680,False
90,90,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,1853,459,False
91,91,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,58334,30011,True
92,92,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,16422,5374,False
93,93,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,15364,7440,False
94,94,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,36227,17400,False
95,95,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,5119,1772,False
96,96,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,41990,20300,False
97,97,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,4203,1287,False
98,98,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,38970,30034,True
99,99,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,3015,742,False
100,100,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,62820,30007,True
101,101,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,12219,5766,False
102,102,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,20318,12272,False
103,103,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,21153,9287,False
104,104,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,15504,9954,False
105,105,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,1013,277,False
106,106,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,30841,16169,False
107,107,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,1719,405,False
108,108,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,56938,30012,True
109,109,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,50111,30007,True
110,110,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,60498,30006,True
111,111,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,21175,11327,False
112,112,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,18917,9206,False
113,113,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,2299,650,False
114,114,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,13672,4285,False
115,115,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,11918,6335,False
116,116,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,18629,9405,False
117,117,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,10140,6290,False
118,118,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,56372,30017,True
119,119,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,55857,21630,False
120,120,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,57920,30007,True
121,121,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,16794,11892,False
122,122,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,1596,462,False
123,123,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,3535,785,False
124,124,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,9955,5952,False
125,125,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,915,234,False
126,126,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,23231,12449,False
127,127,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,49648,30007,True
128,128,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,47114,25252,False
129,129,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,52188,30040,True
130,130,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,1787,381,False
131,131,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,1427,348,False
132,132,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,60569,30007,True
133,133,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,19861,7898,False
134,134,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,2270,464,False
135,135,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,13131,6551,False
136,136,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,50736,30018,True
137,137,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,96414,30012,True
138,138,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,28173,15156,False
139,139,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,62398,30009,True
140,140,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,81166,30034,True
141,141,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,23167,9654,False
142,142,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,14692,6169,False
143,143,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,1473,354,False
144,144,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,1995,457,False
145,145,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,76468,30012,True
146,146,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,50685,30011,True
147,147,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,8932,5860,False
148,148,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,55309,30015,True
149,149,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,26930,10620,False
150,150,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,48461,30006,True
151,151,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,48880,30011,True
152,152,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,2764,669,False
153,153,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,52596,30022,True
154,154,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,16057,10165,False
155,155,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,58038,30007,True
156,156,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,6109,3126,False
157,157,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,34053,18179,False
158,158,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,16877,7575,False
159,159,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,53099,29267,False
160,160,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,2092,495,False
161,161,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,27904,17170,False
162,162,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,64589,29214,False
163,163,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,45824,30012,True
164,164,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,54763,30012,True
165,165,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,53820,30008,True
166,166,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,43001,30012,True
167,167,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,1490,312,False
168,168,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,41572,30012,True
169,169,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,47018,30005,True
170,170,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,68132,30011,True
171,171,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,56176,30009,True
172,172,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,4895,1123,False
173,173,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,3118,648,False
174,174,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,56376,30003,True
175,175,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,40603,23556,False
176,176,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,25498,13053,False
177,177,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,59687,30006,True
178,178,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,43685,30012,True
179,179,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,53424,30034,True
180,180,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,18217,8615,False
181,181,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,20586,12727,False
182,182,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,17600,7581,False
183,183,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,911,206,False
184,184,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,1495,338,False
185,185,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,12977,6508,False
186,186,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,54540,30020,True
187,187,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,19636,9253,False
188,188,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,23469,14584,False
189,189,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,55799,30008,True
190,190,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,3269,697,False
191,191,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,2571,567,False
192,192,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,63803,30022,True
193,193,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,733,224,False
194,194,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,30260,18291,False
195,195,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,46014,30005,True
196,196,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,14255,6969,False
197,197,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,54160,30012,True
198,198,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,60053,30014,True
199,199,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,12151,6459,False
200,200,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,5129,1493,False
201,201,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,34236,22574,False
202,202,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,19674,11976,False
203,203,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,49900,30029,True
204,204,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,12081,6235,False
205,205,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,4666,1095,False
206,206,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,8708,5706,False
207,207,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,1565,379,False
208,208,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,56731,30013,True
209,209,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,1783,392,False
210,210,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,45991,21926,False
211,211,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,1192,249,False
212,212,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,4054,1316,False
213,213,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,1355,292,False
214,214,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,21238,9981,False
215,215,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,18980,11808,False
216,216,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,3440,941,False
217,217,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,2917,632,False
218,218,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,43176,28046,False
219,219,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,1203,272,False
220,220,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,17527,7677,False
221,221,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,24229,12158,False
222,222,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,21747,8574,False
223,223,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,67143,30012,True
224,224,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,57940,30006,True
225,225,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,61438,30006,True
226,226,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,52303,30011,True
227,227,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,47183,30015,True
228,228,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,16074,7408,False
229,229,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,3882,878,False
230,230,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,46497,30029,True
231,231,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,1310,324,False
232,232,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,12629,5971,False
233,233,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,11153,2970,False
234,234,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,1953,422,False
235,235,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,53038,30018,True
236,236,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,26360,11058,False
237,237,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,9749,5845,False
238,238,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,1395,321,False
239,239,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,23211,13226,False
240,240,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,39481,19327,False
241,241,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,24423,9057,False
242,242,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,52217,30013,True
243,243,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,5350,2613,False
244,244,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,1896,457,False
245,245,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,1875,489,False
246,246,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,1739,420,False
247,247,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,2145,485,False
248,248,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,10779,6018,False
249,249,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,42316,30006,True
250,250,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,5636,3340,False
251,251,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,69967,30009,True
252,252,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,15841,11184,False
253,253,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,12614,6608,False
254,254,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,46891,22673,False
255,255,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,14322,6728,False
256,256,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,11567,5200,False
257,257,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,31135,17805,False
258,258,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,5114,1421,False
259,259,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,49985,30011,True
260,260,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,41591,30005,True
261,261,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,60631,30012,True
262,262,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,12170,4937,False
263,263,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,9995,5884,False
264,264,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,12120,6376,False
265,265,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,15518,8990,False
266,266,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,33631,18876,False
267,267,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,5320,2444,False
268,268,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,32523,21215,False
269,269,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,12514,6387,False
270,270,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,27971,11861,False
271,271,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,2506,571,False
272,272,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,1192,345,False
273,273,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,17632,8132,False
274,274,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,5773,1977,False
275,275,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,25529,13628,False
276,276,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,19399,11793,False
277,277,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,17931,12854,False
278,278,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,14846,7180,False
279,279,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,1534,362,False
280,280,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,31229,14495,False
281,281,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,14817,8375,False
282,282,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,49081,30012,True
283,283,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,15485,7114,False
284,284,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,30531,14120,False
285,285,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,34420,20265,False
286,286,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,1108,248,False
287,287,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,67175,30034,True
288,288,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,1594,450,False
289,289,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,2152,526,False
290,290,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,43707,17443,False
291,291,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,54302,30007,True
292,292,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,4184,910,False
293,293,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,64917,30014,True
294,294,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,6080,1861,False
295,295,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,54420,30007,True
296,296,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,1929,734,False
297,297,openai/gpt-oss-120b,time-series-exam,test,tse-direct-tag-th30k,3097,678,False
