,example_idx,model,dataset,split,campaign_id,output_len,output_tokens,cutoff
177,177,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,23256,7198,False
178,178,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,27226,13678,False
179,179,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,51951,25708,False
180,180,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,6389,1582,False
181,181,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,3130,932,False
182,182,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,24846,6714,False
183,183,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,6368,1557,False
184,184,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,4040,1026,False
185,185,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,6792,1508,False
186,186,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,24879,8765,True
187,187,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,25705,10273,False
188,188,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,18097,9827,False
189,189,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,2401,603,False
190,190,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,18609,8270,False
191,191,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,31160,8425,True
192,192,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,31496,9440,False
193,193,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,1391,403,False
194,194,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,55525,21972,False
195,195,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,9813,2593,True
196,196,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,5824,1398,False
197,197,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,8912,2601,False
198,198,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,4732,1340,False
199,199,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,23477,6298,False
200,200,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,17484,7822,False
201,201,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,6392,1807,False
202,202,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,18043,5044,False
203,203,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,67480,30029,True
204,204,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,4883,1328,False
205,205,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,11893,3234,False
206,206,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,3134,956,False
207,207,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,5529,1599,False
208,208,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,4585,1366,False
209,209,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,25298,6443,False
210,210,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,11379,3022,False
211,211,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,3056,785,False
212,212,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,14552,3907,False
213,213,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,3721,987,False
214,214,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,56443,23621,False
215,215,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,23690,7151,False
216,216,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,3322,856,False
217,217,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,2784,666,False
218,218,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,21349,5489,False
219,219,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,6188,1482,False
220,220,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,15346,3606,False
221,221,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,9605,2620,False
222,222,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,23202,5830,True
223,223,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,4280,1161,False
224,224,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,8861,2461,False
225,225,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,4144,1101,False
226,226,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,27514,7000,False
227,227,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,3747,985,False
228,228,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,29521,8670,False
229,229,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,12256,3464,False
230,230,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,35397,16093,False
231,231,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,4085,1026,False
232,232,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,3031,760,False
233,233,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,15287,4097,False
234,234,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,22575,5745,False
235,235,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,5604,1661,False
236,236,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,14710,3620,False
237,237,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,3892,1001,False
238,238,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,7174,1962,False
239,239,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,5515,1440,False
240,240,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,12227,3826,False
241,241,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,6627,1755,False
242,242,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,11884,3582,False
243,243,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,6173,1864,False
244,244,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,7954,1959,False
245,245,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,3000,821,False
246,246,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,6362,1706,False
247,247,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,11129,4002,False
248,248,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,6847,1628,False
249,249,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,6002,1562,False
250,250,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,9116,2430,False
251,251,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,8065,2567,False
252,252,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,5521,1555,False
253,253,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,2873,782,False
254,254,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,26910,7436,True
255,255,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,8794,2189,False
256,256,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,12786,3439,False
257,257,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,18738,4859,False
258,258,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,3037,829,False
259,259,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,28549,8836,False
260,260,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,9840,2772,False
261,261,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,13333,3981,False
262,262,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,4544,1206,False
263,263,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,10094,5260,False
264,264,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,3976,916,False
265,265,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,26412,15343,False
266,266,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,7308,1969,False
267,267,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,6268,1579,False
268,268,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,13862,5782,False
269,269,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,5735,1401,False
270,270,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,3010,787,False
271,271,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,3364,801,False
272,272,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,1482,446,False
273,273,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,11262,3384,False
274,274,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,14678,4384,False
275,275,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,44130,16720,True
276,276,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,11444,3096,False
277,277,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,4911,1486,False
278,278,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,24199,6590,False
279,279,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,7996,2698,False
280,280,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,29870,7895,False
281,281,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,3582,1007,False
282,282,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,12951,3803,False
283,283,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,17693,4970,False
284,284,openai/gpt-oss-120b,time-series-exam,test,tse-hybrid-tag-th30k,3309,846,False
